PBP: mass 1.400000e-02     5.167411e-03  4.477564e-03  4.049472e-05  4.047677e-05 ( 1 of 1 )
PBP: mass 7.000000e-02     2.387775e-02  2.311403e-02  8.340162e-05  8.341499e-05 ( 1 of 1 )
PBP: mass 1.400000e-02     4.811969e-03  5.211541e-03  4.901319e-04  4.902948e-04 ( 1 of 1 )
PBP: mass 7.000000e-02     2.437684e-02  2.413431e-02  1.599767e-04  1.599759e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     4.946742e-03  5.516291e-03  2.122772e-04  2.122157e-04 ( 1 of 1 )
PBP: mass 7.000000e-02     2.477113e-02  2.548918e-02  -1.144347e-04  -1.144316e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     5.438958e-03  5.226972e-03  -9.515998e-04  -9.515474e-04 ( 1 of 1 )
PBP: mass 7.000000e-02     2.611695e-02  2.535458e-02  -6.217883e-04  -6.217820e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     5.745053e-03  5.105561e-03  -4.604841e-04  -4.607196e-04 ( 1 of 1 )
PBP: mass 7.000000e-02     2.579900e-02  2.645037e-02  -6.728778e-05  -6.729261e-05 ( 1 of 1 )
PBP: mass 1.400000e-02     4.108411e-03  7.218459e-03  8.847340e-04  8.847367e-04 ( 1 of 1 )
PBP: mass 7.000000e-02     2.653683e-02  2.715514e-02  9.299921e-04  9.299945e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     4.722964e-03  6.864965e-03  -6.661012e-04  -6.660745e-04 ( 1 of 1 )
PBP: mass 7.000000e-02     2.653841e-02  2.758394e-02  -4.995130e-05  -4.995640e-05 ( 1 of 1 )
PBP: mass 1.400000e-02     5.103170e-03  6.351797e-03  6.023648e-05  6.034311e-05 ( 1 of 1 )
PBP: mass 7.000000e-02     2.737623e-02  2.763838e-02  4.501425e-04  4.501652e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     6.723606e-03  5.282331e-03  -5.632300e-05  -5.661134e-05 ( 1 of 1 )
PBP: mass 7.000000e-02     2.766720e-02  2.769828e-02  4.053939e-04  4.053948e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     6.598639e-03  5.294108e-03  6.988482e-04  6.987416e-04 ( 1 of 1 )
PBP: mass 7.000000e-02     2.756041e-02  2.846472e-02  -1.020631e-03  -1.020627e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     6.666482e-03  5.540467e-03  -3.638211e-04  -3.638249e-04 ( 1 of 1 )
PBP: mass 7.000000e-02     2.811962e-02  2.841989e-02  6.215083e-04  6.215056e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     5.956607e-03  6.596854e-03  -1.866940e-04  -1.866258e-04 ( 1 of 1 )
PBP: mass 7.000000e-02     2.947166e-02  2.770943e-02  6.364860e-04  6.364806e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     6.163340e-03  6.347954e-03  -1.061041e-04  -1.061093e-04 ( 1 of 1 )
PBP: mass 7.000000e-02     2.922591e-02  2.823066e-02  1.391074e-04  1.391320e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     5.650812e-03  7.162164e-03  6.874287e-05  6.867535e-05 ( 1 of 1 )
PBP: mass 7.000000e-02     2.916399e-02  2.875485e-02  -1.137697e-04  -1.137757e-04 ( 1 of 1 )
