# FIRST ROW IS PION_5, SECOND ROW IS PION_05
# FIRST TWO PAIRS ARE XI=1, NEXT TWO PAIRS ARE XI=1.5
# FIRST AND THIRD PAIRS ARE NAIVE STAGGERED, SECOND AND FOURTH ARE HISQ


1	0.261466	0.000255	0.253789	0.000395	0.171173	0.000196	0.169805	0.000286
2	0.536910	0.005850	0.303137	0.001400	0.279580	0.002420	0.177203	0.000616
