beta = 6.9

s clover x_0 =  1.9205290824884393  +-  0.00137927276079255   w_0s =  0.8160687625089317  +-  0.0005374363022714821
s wilson x_0 =  1.8251943877105448  +-  0.0016982158476075723   w_0s =  0.7763000755107046  +-  0.0005901787043213388
s symanzik x_0 =  1.7965843447441547  +-  0.002261568859299677   w_0s =  0.7647076454717221  +-  0.0005547076279809398
w clover x_0 =  1.7954122689527172  +-  0.0016387121704665225   w_0s =  0.805165771744214  +-  0.0005723706805730858
w wilson x_0 =  1.7985822084511647  +-  0.0024319712146029637   w_0s =  0.7891047475710311  +-  0.0005546454716599921
w symanzik x_0 =  1.8193691035468333  +-  0.0023358562364011325   w_0s =  0.7850914412072835  +-  0.0006089825295834561

beta = 7.0

s clover x_0 =  1.9015268580563993  +-  0.0024114988692985244   w_0s =  1.000831862190414  +-  0.0008490394687088626
s wilson x_0 =  1.8260984608084427  +-  0.002322591968422636   w_0s =  0.9590468440046298  +-  0.0010975678918597712
s symanzik x_0 =  1.7989643032981575  +-  0.0018377317242429733   w_0s =  0.9501479056363229  +-  0.0011271545021689301
w clover x_0 =  1.8101713232960197  +-  0.002244935083890356   w_0s =  0.9953185112525744  +-  0.0012763055657778362
w wilson x_0 =  1.7959415974713195  +-  0.002087920949319845   w_0s =  0.9787189389522746  +-  0.0011804019313697506
w symanzik x_0 =  1.801108982023382  +-  0.002071844615486268   w_0s =  0.9739188434073751  +-  0.001094974183951996

beta = 7.1

s clover x_0 =  1.8859793279636943  +-  0.0026895954191784306   w_0s =  1.2244370232614807  +-  0.0016135980047051377
s wilson x_0 =  1.8227617896799462  +-  0.0021604362670812264   w_0s =  1.1869132950386674  +-  0.0016262023631581047
s symanzik x_0 =  1.8041631837726644  +-  0.002686070148444351   w_0s =  1.175167322839298  +-  0.0016929670771822617
w clover x_0 =  1.8183249945890705  +-  0.0019737508198483422   w_0s =  1.2257048377442064  +-  0.0016929208100007562
w wilson x_0 =  1.7920666139157817  +-  0.003131289999360487   w_0s =  1.2051622332656726  +-  0.001846773199397365
w symanzik x_0 =  1.7863026717842558  +-  0.004140913076051263   w_0s =  1.1995301537324843  +-  0.0020535388827116266

beta = 7.2

s clover x_0 =  1.8776461082035543  +-  0.001841901065161119   w_0s =  1.4886763029143917  +-  0.0016596613848253452
s wilson x_0 =  1.8242560360326674  +-  0.0019693208265315217   w_0s =  1.4497593356523342  +-  0.001454358006176489
s symanzik x_0 =  1.806520569025316  +-  0.0019264634399555275   w_0s =  1.4378477724990981  +-  0.0013457476447120238
w clover x_0 =  1.8234109136799077  +-  0.0018953494631733252   w_0s =  1.4925181962752374  +-  0.0014503280880956806
w wilson x_0 =  1.7945550793227376  +-  0.0018399442935254364   w_0s =  1.4691347998113784  +-  0.001476382858990666
w symanzik x_0 =  1.7873941895016092  +-  0.0025411438340362355   w_0s =  1.461721832476162  +-  0.0015697211069335695

beta = 7.3

w clover x_0 =  1.828316756091595  +-  0.0018300173938338735   w_0s =  1.8116812539050247  +-  0.0017850801805994487
w wilson x_0 =  1.798808965868633  +-  0.0020159992754492416   w_0s =  1.7846890871188372  +-  0.0017756982725219588
w symanzik x_0 =  1.7903289390672792  +-  0.0021267392594871777   w_0s =  1.7772183797714676  +-  0.0023596078923859183
s clover x_0 =  1.8658786407105918  +-  0.0015047001174858068   w_0s =  1.8007134477540376  +-  0.0016981130678557401
s wilson x_0 =  1.826513961773766  +-  0.0018004304887039976   w_0s =  1.7653462448425306  +-  0.00176437850876472
s symanzik x_0 =  1.8116118653804922  +-  0.0019273923115172152   w_0s =  1.753366016932383  +-  0.002157457170725513
z clover x_0 =  1.8639223790806487  +-  0.0014322171313192193   w_0s =  1.7954161716663588  +-  0.001605184244810358
z wilson x_0 =  1.829941808874008  +-  0.0018090118023286921   w_0s =  1.7630178061506077  +-  0.0034127630178321143
z symanzik x_0 =  1.817830141064443  +-  0.0017505990239831406   w_0s =  1.7525381872187793  +-  0.0018941179816874603

