PBP: mass 1.400000e-02     1.161745e-02  1.079041e-02  2.694338e-03  2.694328e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     1.117941e-02  1.209675e-02  -5.040645e-04  -5.041471e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     1.144666e-02  1.257065e-02  8.019590e-04  8.019486e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     1.331191e-02  1.115033e-02  6.777734e-04  6.777712e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     1.277769e-02  1.268900e-02  -1.802800e-04  -1.803871e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     1.465392e-02  1.154009e-02  -1.252228e-03  -1.252034e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     1.050500e-02  1.751288e-02  -4.875290e-03  -4.875277e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     1.546123e-02  1.353119e-02  2.336413e-03  2.336061e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     1.408780e-02  1.557130e-02  3.274898e-03  3.274923e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     1.676743e-02  1.447778e-02  2.213047e-03  2.213176e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     1.463707e-02  1.747122e-02  -5.870336e-04  -5.870184e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     1.531864e-02  1.873100e-02  6.682279e-04  6.682990e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     1.865031e-02  1.853064e-02  -3.620815e-04  -3.619423e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     1.738019e-02  1.815102e-02  1.701590e-03  1.701629e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     1.864779e-02  1.999565e-02  -1.445444e-04  -1.445547e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     2.107486e-02  1.870290e-02  -2.215310e-03  -2.215073e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     2.184793e-02  2.147035e-02  3.873737e-03  3.873773e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     2.371329e-02  2.366022e-02  5.412492e-04  5.413473e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     2.689396e-02  1.874083e-02  1.982738e-03  1.982901e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     1.986984e-02  2.311809e-02  -1.387118e-03  -1.387373e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     2.454967e-02  2.494268e-02  1.502686e-03  1.502438e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     2.811635e-02  2.264073e-02  -2.421540e-03  -2.421435e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.213004e-02  2.458587e-02  1.067844e-03  1.067904e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     2.368981e-02  3.013384e-02  -1.307324e-03  -1.307370e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     2.514204e-02  2.882125e-02  3.929613e-03  3.929449e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.049250e-02  2.809142e-02  3.053288e-03  3.053374e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     2.527037e-02  3.218384e-02  1.169630e-03  1.169798e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     2.894908e-02  2.631427e-02  1.663875e-03  1.663769e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     2.819036e-02  3.084088e-02  2.697542e-03  2.697468e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.109918e-02  2.551587e-02  3.731152e-03  3.731165e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.125089e-02  2.698673e-02  -1.494036e-03  -1.494154e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.532390e-02  2.948903e-02  4.482048e-03  4.481831e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.546845e-02  3.133263e-02  2.099491e-03  2.099633e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     2.917757e-02  3.260088e-02  -8.334085e-04  -8.333210e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     3.068575e-02  3.614402e-02  1.996257e-03  1.996318e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.169530e-02  3.601353e-02  -1.451246e-03  -1.451301e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.279592e-02  3.554899e-02  2.939497e-03  2.939577e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     2.980953e-02  3.698724e-02  1.070915e-03  1.071221e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.037927e-02  3.351655e-02  -1.100840e-03  -1.100880e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.396960e-02  4.109618e-02  4.263838e-03  4.263850e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.954431e-02  3.529030e-02  -2.496843e-03  -2.496670e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     4.815430e-02  3.183232e-02  1.168741e-03  1.168903e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.475335e-02  3.769133e-02  1.836022e-03  1.835937e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.923933e-02  3.174615e-02  3.150565e-03  3.150668e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.929527e-02  3.517053e-02  -5.666817e-04  -5.669321e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     3.623140e-02  3.487314e-02  1.053774e-03  1.053966e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.849427e-02  3.715715e-02  -5.866284e-03  -5.866271e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     4.568841e-02  3.956960e-02  1.976241e-03  1.976079e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.400503e-02  4.009716e-02  5.597999e-03  5.597915e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.916485e-02  3.415047e-02  -1.312789e-07  -1.979010e-07 ( 1 of 1 )
PBP: mass 1.400000e-02     3.100924e-02  4.440500e-02  1.537740e-03  1.537785e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.396255e-02  3.695515e-02  -3.601585e-04  -3.600996e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     3.385746e-02  3.908691e-02  6.552303e-04  6.553060e-04 ( 1 of 1 )
PBP: mass 1.400000e-02     4.202081e-02  3.639017e-02  -2.135615e-03  -2.135287e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.792454e-02  4.176270e-02  -5.884501e-05  -5.889060e-05 ( 1 of 1 )
PBP: mass 1.400000e-02     4.138821e-02  3.114364e-02  1.312396e-03  1.312372e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     4.263919e-02  3.458514e-02  2.192881e-03  2.192841e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.745556e-02  4.131033e-02  5.124325e-03  5.124199e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.618362e-02  4.553635e-02  -1.815521e-03  -1.815558e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     4.810380e-02  3.274839e-02  -3.758861e-03  -3.758894e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.307217e-02  4.450335e-02  2.458368e-05  2.472275e-05 ( 1 of 1 )
PBP: mass 1.400000e-02     3.994149e-02  3.535269e-02  -4.705846e-03  -4.705848e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.699213e-02  3.629346e-02  -1.854283e-03  -1.854416e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.608132e-02  3.547503e-02  1.744197e-03  1.744445e-03 ( 1 of 1 )
PBP: mass 1.400000e-02     3.490378e-02  3.599489e-02  5.677940e-04  5.677103e-04 ( 1 of 1 )
