#iconf charge icharge
280 8.434867483352503 13.19477057363039
281 1.008111177790659 0.3213195413395661
282 -6.587799056581777 -8.178371076259833
283 -9.272799034220359 -13.28636807919238
284 -0.2428578314889173 -0.5997259212882923
285 1.342807769060158 2.084270706922372
286 2.89436759661886 4.555455352431401
287 4.856636162899151 7.14272111025245
288 4.34747255343693 6.298551011021665
289 -0.7498741832732203 -1.238437674795922
290 7.96063021934763 12.30495011208297
291 -2.220396043192643 -2.924686309324765
292 -5.273888565644224 -5.587189812642048
293 1.463933590261905 4.016469801865189
294 0.9232613313244562 2.317249144954379
295 0.4344564008408185 0.2025514235384229
296 2.558739578360131 5.18066588846018
297 0.7040847948270749 2.681392427512427
298 -5.607050377149892 -9.993952122086645
299 -0.2357016258677375 0.9342425543707774
300 3.476649374537549 5.435968423375654
