0 2.467158e-02 1.637244e-03
1 -1.178630e-02 2.389133e-03
2 -4.938478e-03 -5.208567e-03
3 -3.494929e-02 -1.236803e-02
4 1.721726e-02 1.761710e-02
5 1.426466e-04 -1.867057e-02
6 -4.828312e-04 -1.587544e-02
7 -1.266010e-03 -1.022034e-02
8 -3.447864e-03 5.298086e-03
9 8.222515e-03 1.651181e-02
10 -4.976301e-03 1.085373e-02
11 1.424271e-03 -6.984964e-03
12 1.025449e-02 -1.071352e-02
13 -2.456018e-03 1.197710e-03
14 -8.855780e-03 9.610072e-03
15 1.058406e-03 1.098152e-02
16 7.847989e-03 4.487469e-03
17 3.036993e-03 2.453350e-03
18 -4.052352e-03 -3.279234e-03
19 -1.152579e-02 2.594802e-02
20 1.048565e-02 -3.298755e-02
21 -1.648584e-05 -5.652049e-03
22 -7.636198e-03 6.273607e-03
23 -2.319780e-03 3.472102e-03
24 6.408336e-04 -1.910071e-03
25 -1.181855e-02 -1.080062e-02
26 1.000888e-02 3.133396e-03
27 5.200101e-03 -9.748993e-05
28 -6.098924e-03 3.297267e-02
29 8.718419e-03 1.748212e-03
30 -2.527394e-02 7.305184e-03
31 -3.436512e-03 1.142918e-02
32 -7.133213e-03 -9.840005e-03
33 -2.542616e-03 1.375504e-02
34 -2.690518e-02 1.273993e-03
35 -9.108182e-03 -1.665703e-02
36 -1.300363e-02 -4.867940e-03
37 1.655939e-04 -1.036989e-02
38 1.940382e-02 -1.367444e-02
39 -2.317273e-02 6.062517e-03
40 -5.968595e-03 -1.311583e-02
41 1.612013e-02 1.153848e-02
42 -3.178839e-03 -1.227219e-02
43 2.250585e-02 -3.676731e-03
44 -9.793262e-03 -1.045255e-02
45 8.230927e-03 1.888533e-04
46 -1.263338e-02 1.017625e-02
47 -5.347543e-03 -2.745230e-03
48 1.111889e-02 -2.860766e-02
49 -2.937925e-04 5.262054e-03
50 1.583832e-03 -7.591490e-03
51 -8.448306e-03 -2.325209e-02
52 2.077333e-02 -1.219726e-02
53 6.493234e-03 -2.588717e-02
54 -1.017510e-02 1.232375e-02
55 -6.264241e-04 3.682080e-03
56 9.725245e-03 4.223313e-04
57 -6.017433e-03 -9.515946e-04
58 -7.152138e-03 -4.679153e-04
59 -6.087590e-03 -4.742079e-04
60 -5.350362e-03 -4.765723e-03
61 -3.198179e-03 7.826898e-04
62 1.178432e-02 -7.682837e-03
63 -5.340095e-03 2.388157e-02
64 -5.285194e-03 -2.986509e-03
65 1.314826e-02 2.087531e-02
66 5.320207e-03 -7.284297e-03
67 -5.502968e-03 -1.262413e-03
68 -3.174792e-03 -1.609030e-02
69 -1.203412e-02 -4.193074e-03
70 -9.922355e-03 1.335355e-02
71 -1.232938e-02 6.373881e-03
72 -2.363932e-03 9.087245e-03
73 4.595949e-03 1.094630e-02
74 -6.665625e-04 8.657740e-03
75 1.019272e-02 7.246073e-03
76 1.025409e-02 -1.562777e-03
77 -1.681498e-02 1.149536e-02
78 2.878502e-03 -1.678647e-02
79 4.226924e-03 -9.375707e-03
80 -1.720012e-02 -5.256122e-03
81 9.572140e-03 -3.956870e-03
82 1.166732e-03 -3.251133e-03
83 7.878824e-05 1.717992e-02
84 -7.324676e-03 1.300988e-02
85 3.107085e-03 -2.755230e-03
86 1.290338e-02 6.078055e-03
87 1.499183e-02 9.987084e-03
88 -7.222565e-03 -3.021031e-04
89 4.942499e-03 -4.804814e-04
90 -7.425395e-03 -8.031352e-03
91 -1.176345e-02 -1.734397e-02
92 1.764291e-02 1.745571e-02
93 1.223261e-02 -8.419627e-03
94 -3.060958e-03 -8.224505e-03
95 -1.250237e-02 -1.275867e-02
96 -1.807860e-02 -7.442939e-03
97 5.908878e-03 -2.591757e-02
98 -1.827346e-03 3.757243e-03
99 6.917600e-03 5.454948e-03
100 5.823544e-04 -2.460983e-03
101 2.643993e-03 2.697234e-02
102 -4.946887e-03 3.680432e-03
103 -1.438055e-02 2.010792e-02
104 -5.004700e-03 2.422753e-02
105 -5.692589e-04 5.712799e-04
106 2.363604e-03 1.223665e-03
107 7.709825e-04 8.545258e-04
108 1.036206e-02 8.000936e-03
109 2.196757e-02 7.595525e-03
110 1.904578e-03 2.919225e-03
111 -2.189614e-02 1.824516e-02
112 -8.158662e-04 1.265299e-02
113 -2.263256e-03 2.738694e-02
114 -1.943640e-02 6.279738e-03
115 -7.544409e-03 2.537836e-04
116 -4.990497e-03 -1.000444e-02
117 -2.352782e-02 9.898840e-03
118 -9.192031e-03 1.137320e-03
119 6.701339e-03 2.394549e-03
120 2.710985e-03 -4.205895e-03
121 -1.532660e-03 -1.205418e-02
122 -3.470666e-03 -1.353572e-02
123 -2.645172e-03 1.639770e-02
124 -6.199659e-03 -1.629039e-02
125 -1.774758e-03 -7.328203e-03
126 6.330670e-03 1.941287e-02
127 7.569963e-03 2.552970e-04
128 -2.703348e-03 -4.562467e-03
129 -1.392670e-02 2.742121e-03
130 -3.358137e-03 7.604046e-03
131 -1.427875e-02 -7.413702e-04
132 1.023209e-02 4.978236e-04
133 7.273643e-03 9.596615e-03
134 1.591445e-03 2.308159e-02
135 4.359888e-03 1.058900e-02
136 6.553329e-03 9.170515e-03
137 -1.614849e-02 3.066073e-02
138 -5.437978e-03 -1.117357e-02
139 4.919554e-03 -1.355720e-02
140 2.787832e-03 -8.429233e-04
141 -5.270486e-04 2.620729e-03
142 1.414706e-02 1.331416e-03
143 -8.024481e-04 4.264380e-03
144 2.504359e-02 9.975145e-03
145 3.558651e-03 -4.186509e-03
146 -4.873623e-03 -2.998927e-04
147 3.230933e-03 -5.559692e-03
148 -4.290104e-03 -1.959042e-03
149 8.491608e-03 1.773050e-03
150 2.354339e-04 -6.421562e-03
151 -2.020107e-02 1.823668e-02
152 1.402755e-02 -1.149041e-02
153 -2.416414e-02 -5.318142e-03
154 8.159255e-03 6.509243e-03
155 -7.263351e-03 -9.971782e-03
156 -5.588327e-03 1.218464e-02
157 1.440375e-02 4.441787e-03
158 1.816619e-03 -1.071588e-02
159 6.112415e-03 -2.557182e-03
160 1.815120e-04 1.528106e-02
161 -2.519934e-02 -6.060903e-03
162 -1.958111e-02 8.860068e-03
163 -9.343482e-03 -5.304715e-03
164 -3.736452e-03 1.187729e-02
165 -1.236517e-02 1.201641e-02
166 4.838635e-03 1.258324e-02
167 -2.119362e-03 6.736892e-03
168 -4.143524e-03 8.832941e-03
169 -1.347244e-02 2.317877e-03
170 -1.218615e-02 -1.613948e-03
171 5.675009e-03 9.505989e-03
172 4.387788e-03 -1.047085e-03
173 8.001359e-03 -4.672657e-03
174 6.476101e-03 -1.387732e-03
175 1.795159e-02 1.069124e-02
176 6.136812e-03 6.791544e-03
177 -1.682779e-02 1.035028e-02
178 9.031405e-03 1.521594e-02
179 -5.651982e-03 -1.093157e-02
180 -6.464605e-03 1.229329e-02
181 1.964571e-02 2.078484e-03
182 3.592341e-04 2.399240e-04
183 -1.109737e-05 -2.633196e-02
184 3.405868e-02 6.349732e-03
185 9.607150e-03 -1.800533e-02
186 5.630201e-03 -1.160925e-02
187 -3.184886e-03 -2.089971e-02
188 -4.143761e-03 -9.378240e-04
189 3.308607e-03 -1.118036e-02
190 -7.186590e-04 2.137438e-02
191 1.052982e-02 1.915937e-02
192 2.299822e-02 5.016663e-03
193 1.075722e-02 5.531678e-03
194 2.119332e-03 -1.300002e-02
195 -1.057702e-02 -3.032658e-02
196 -1.398327e-02 1.919190e-02
197 6.841613e-03 -1.242438e-03
198 -1.133091e-02 -1.992988e-03
199 1.579129e-02 -1.996408e-02
