4.257484e-02 3.713393e-02 5.263816e-03 5.263641e-03
3.724022e-02 4.620491e-02 8.696970e-04 8.695589e-04
3.536624e-02 4.089408e-02 -6.632470e-04 -6.629645e-04
3.420481e-02 3.891989e-02 1.587111e-03 1.587062e-03
3.638029e-02 3.969293e-02 5.725478e-04 5.726772e-04
3.445332e-02 4.667244e-02 -1.903385e-03 -1.903650e-03
3.639997e-02 4.088947e-02 5.803324e-04 5.806123e-04
3.811370e-02 3.786018e-02 -3.512059e-03 -3.512231e-03
3.978757e-02 3.748200e-02 -2.038711e-03 -2.038405e-03
3.852565e-02 4.044252e-02 2.879266e-03 2.879180e-03
3.234592e-02 4.687763e-02 -1.112205e-03 -1.112266e-03
3.793220e-02 4.625145e-02 -2.545314e-03 -2.545246e-03
4.016099e-02 3.991524e-02 5.816046e-03 5.815984e-03
5.045131e-02 3.454352e-02 1.034699e-03 1.034973e-03
3.713670e-02 4.302150e-02 9.506280e-04 9.507425e-04
4.780907e-02 4.517941e-02 -2.464562e-03 -2.464708e-03
3.839749e-02 3.936647e-02 3.835462e-03 3.835364e-03
4.544993e-02 4.727907e-02 -4.947185e-03 -4.947169e-03
3.811887e-02 4.410952e-02 1.609396e-03 1.609297e-03
4.243933e-02 3.958439e-02 2.235695e-03 2.235783e-03
4.294745e-02 4.107534e-02 2.319280e-03 2.319276e-03
3.731944e-02 4.175007e-02 -1.826815e-03 -1.826872e-03
4.346348e-02 4.095837e-02 -3.452641e-03 -3.452943e-03
4.706391e-02 3.684888e-02 -7.066544e-04 -7.067292e-04
4.405210e-02 3.750106e-02 2.011594e-03 2.011488e-03
3.929347e-02 4.036007e-02 -3.834357e-04 -3.833720e-04
4.808461e-02 3.431634e-02 2.923451e-04 2.921418e-04
3.994741e-02 4.787499e-02 -6.837650e-03 -6.837769e-03
3.952477e-02 3.980209e-02 -5.242904e-03 -5.243071e-03
4.340887e-02 4.664706e-02 1.093534e-03 1.093213e-03
3.899088e-02 4.002850e-02 -2.621152e-05 -2.622546e-05
4.620332e-02 3.513227e-02 7.581274e-04 7.584813e-04
4.193482e-02 3.967156e-02 -4.362915e-03 -4.362900e-03
4.378324e-02 3.531193e-02 3.333935e-03 3.333777e-03
3.477901e-02 3.988814e-02 3.691523e-04 3.689611e-04
4.305250e-02 4.545314e-02 -2.620473e-03 -2.620842e-03
4.665604e-02 3.374444e-02 -4.995368e-03 -4.995457e-03
3.729423e-02 4.135298e-02 -4.481902e-03 -4.482066e-03
3.901201e-02 3.950512e-02 -8.949940e-04 -8.950664e-04
3.451369e-02 4.093681e-02 -2.507729e-03 -2.507509e-03
4.151556e-02 4.152359e-02 -2.427431e-03 -2.427509e-03
4.519092e-02 3.527527e-02 2.390845e-03 2.390726e-03
4.198845e-02 3.700512e-02 3.145801e-03 3.145593e-03
3.844314e-02 4.292192e-02 1.583206e-03 1.583281e-03
4.270518e-02 3.663110e-02 5.374984e-04 5.373950e-04
3.850858e-02 4.481768e-02 1.604198e-03 1.604193e-03
3.795287e-02 4.024053e-02 -2.323944e-03 -2.324091e-03
3.449812e-02 4.571979e-02 -7.565816e-04 -7.566483e-04
4.353210e-02 3.672030e-02 1.796749e-03 1.796542e-03
4.270281e-02 3.943586e-02 3.262426e-03 3.262475e-03
3.448172e-02 3.662507e-02 2.332766e-04 2.331670e-04
3.476135e-02 4.109232e-02 -2.129267e-03 -2.129233e-03
3.749438e-02 4.248210e-02 3.402426e-03 3.402413e-03
3.755916e-02 4.009563e-02 -2.882328e-03 -2.882468e-03
3.990626e-02 3.324440e-02 -1.534076e-03 -1.534114e-03
3.533978e-02 4.387970e-02 1.003298e-03 1.003434e-03
3.812906e-02 3.920935e-02 -3.614277e-04 -3.612408e-04
4.288067e-02 3.221499e-02 1.642562e-03 1.642454e-03
3.643541e-02 3.975514e-02 -6.798249e-04 -6.799019e-04
4.407816e-02 3.779157e-02 -4.725913e-03 -4.725956e-03
4.196828e-02 3.974736e-02 -2.117445e-03 -2.117472e-03
4.270860e-02 4.476755e-02 1.966963e-03 1.966962e-03
4.205932e-02 3.494505e-02 -1.419378e-04 -1.420411e-04
4.764511e-02 3.539699e-02 -3.344962e-03 -3.345007e-03
3.839999e-02 3.569323e-02 -2.076274e-03 -2.076159e-03
3.295762e-02 3.780350e-02 -3.021769e-04 -3.019935e-04
4.014084e-02 4.219951e-02 -5.568582e-04 -5.566531e-04
3.311825e-02 3.768130e-02 -3.953707e-03 -3.953632e-03
4.355528e-02 4.078184e-02 1.266744e-03 1.266976e-03
4.296711e-02 4.245117e-02 -8.834716e-04 -8.835470e-04
4.051650e-02 3.724314e-02 -1.054950e-03 -1.054851e-03
3.642339e-02 4.545325e-02 1.081574e-03 1.081713e-03
3.847415e-02 4.286230e-02 -6.263654e-04 -6.261771e-04
4.026927e-02 3.726984e-02 8.778515e-04 8.776514e-04
4.155915e-02 3.711961e-02 -7.202564e-04 -7.208200e-04
3.656775e-02 4.431004e-02 -9.864331e-04 -9.862436e-04
4.957014e-02 3.623896e-02 3.159510e-03 3.159391e-03
4.167571e-02 3.199610e-02 3.515694e-03 3.515784e-03
4.141675e-02 4.006387e-02 -1.368347e-03 -1.368527e-03
4.314860e-02 4.470827e-02 4.563640e-03 4.563835e-03
4.178102e-02 4.174696e-02 -1.989593e-03 -1.989826e-03
4.062137e-02 4.141215e-02 -5.036413e-04 -5.037439e-04
4.379678e-02 3.478574e-02 -2.154566e-03 -2.154649e-03
4.398863e-02 3.825029e-02 3.917671e-03 3.917843e-03
3.750123e-02 4.050280e-02 2.321231e-03 2.321126e-03
3.359428e-02 4.222524e-02 -2.272729e-03 -2.272805e-03
3.382230e-02 4.267664e-02 -8.642966e-04 -8.641183e-04
4.010325e-02 4.011922e-02 -1.683661e-03 -1.683750e-03
4.372907e-02 3.711419e-02 -3.386770e-03 -3.386598e-03
3.369808e-02 4.616745e-02 1.686137e-03 1.685937e-03
3.966464e-02 4.039173e-02 2.303128e-03 2.303210e-03
4.007422e-02 4.854122e-02 -3.389198e-03 -3.389358e-03
3.772398e-02 3.948441e-02 1.479013e-03 1.478964e-03
3.841410e-02 4.433907e-02 2.579485e-03 2.579225e-03
4.322484e-02 3.427692e-02 -1.180931e-03 -1.180870e-03
4.054108e-02 3.264257e-02 -1.581137e-03 -1.581239e-03
3.984003e-02 3.838157e-02 4.444323e-03 4.444257e-03
4.303123e-02 4.281103e-02 -1.438337e-04 -1.438248e-04
4.265494e-02 4.418053e-02 5.474885e-03 5.474942e-03
4.071315e-02 3.801097e-02 -6.457412e-04 -6.460051e-04
4.254829e-02 3.998295e-02 2.517114e-03 2.517138e-03
4.351027e-02 3.529249e-02 1.322945e-03 1.322860e-03
4.073344e-02 3.805971e-02 -2.942816e-03 -2.943105e-03
4.099692e-02 3.594280e-02 7.123684e-04 7.121773e-04
4.359619e-02 4.269245e-02 -2.787883e-03 -2.788128e-03
3.716076e-02 4.270944e-02 -3.921885e-03 -3.921894e-03
3.805692e-02 3.873681e-02 1.414531e-03 1.414321e-03
4.640485e-02 3.730992e-02 -3.893081e-03 -3.892972e-03
3.451384e-02 4.220288e-02 2.087904e-04 2.087772e-04
3.745811e-02 4.203169e-02 1.169756e-03 1.169808e-03
4.072470e-02 4.238839e-02 8.994093e-04 8.994189e-04
3.984209e-02 4.363932e-02 2.046686e-03 2.046738e-03
4.394692e-02 3.972043e-02 -2.379249e-03 -2.378855e-03
