5.979511e-02 5.471337e-02 -2.203223e-03 -2.203206e-03
5.850930e-02 5.989183e-02 -8.692876e-04 -8.692949e-04
5.967018e-02 6.222554e-02 -1.441442e-03 -1.441454e-03
6.231189e-02 6.205048e-02 -6.974936e-04 -6.974993e-04
6.813051e-02 6.071894e-02 -4.995599e-04 -4.995801e-04
6.451475e-02 6.841180e-02 5.617493e-03 5.617517e-03
6.608511e-02 6.887300e-02 5.961068e-04 5.961113e-04
6.843400e-02 7.132387e-02 -6.155528e-04 -6.155509e-04
7.119231e-02 6.990905e-02 -1.894543e-03 -1.894543e-03
7.179226e-02 7.457729e-02 5.847023e-05 5.847519e-05
7.573069e-02 7.329455e-02 -3.656007e-03 -3.656021e-03
7.744942e-02 7.481344e-02 -1.783725e-03 -1.783735e-03
7.720735e-02 7.297680e-02 -1.571582e-03 -1.571580e-03
7.722350e-02 7.597070e-02 -3.101011e-03 -3.101018e-03
7.503496e-02 8.101611e-02 -3.029672e-03 -3.029673e-03
8.104424e-02 7.793465e-02 2.131409e-03 2.131411e-03
7.885961e-02 8.186533e-02 1.082255e-03 1.082248e-03
7.891366e-02 8.153449e-02 -2.341462e-05 -2.341205e-05
8.267957e-02 7.905324e-02 6.344075e-04 6.344019e-04
7.896411e-02 8.181764e-02 -1.882246e-03 -1.882265e-03
8.468005e-02 8.249239e-02 -8.922852e-04 -8.922663e-04
8.699701e-02 8.269133e-02 -4.315067e-03 -4.315051e-03
8.767715e-02 8.216241e-02 2.837331e-04 2.837157e-04
8.404298e-02 8.620696e-02 -2.525711e-03 -2.525731e-03
7.955131e-02 9.043676e-02 1.177316e-04 1.177361e-04
8.709981e-02 8.813591e-02 -1.929994e-03 -1.929984e-03
9.046117e-02 8.622838e-02 -3.286650e-03 -3.286652e-03
8.596942e-02 8.578558e-02 -8.170713e-04 -8.170886e-04
9.192088e-02 8.262934e-02 -5.959515e-04 -5.959849e-04
8.629254e-02 8.926363e-02 1.857311e-03 1.857280e-03
8.722044e-02 8.946751e-02 1.974273e-03 1.974260e-03
8.825833e-02 9.058095e-02 -5.368639e-04 -5.368662e-04
9.103517e-02 8.815820e-02 4.294455e-03 4.294457e-03
9.140504e-02 8.916662e-02 -1.059196e-03 -1.059188e-03
9.126886e-02 8.820614e-02 -4.116705e-04 -4.116644e-04
9.368887e-02 8.731824e-02 2.177301e-03 2.177312e-03
9.561246e-02 8.556704e-02 -1.321200e-03 -1.321188e-03
9.458092e-02 8.877474e-02 -4.084241e-03 -4.084220e-03
9.261295e-02 8.832934e-02 -3.518088e-03 -3.518072e-03
9.540579e-02 8.902601e-02 1.882203e-03 1.882200e-03
9.567591e-02 8.916377e-02 -9.153177e-04 -9.153079e-04
