0 2.4910353084048205 2.4894794191825551
1 2.2286338324798165 2.2279917165099872
2 2.0481663444214639 2.0485589900267898
3 1.9223045892568014 1.9217538708338342
4 1.8359979310338197 1.8342708623087167
5 1.7749478115271744 1.7747409927897397
6 1.7332629492499556 1.7323717776999759
7 1.7050432093451413 1.7052095260052600
8 1.6870025919687357 1.6877088978217205
9 1.6751511650293420 1.6758992038619425
10 1.6660029717399658 1.6671783460393843
11 1.6598554067755149 1.6610039998880255
12 1.6552091522406729 1.6544215755340386
13 1.6529555293366947 1.6541543766887890
14 1.6516935088416027 1.6533543171099161
15 1.6490202736567978 1.6515103847065851
16 1.6476317007821943 1.6476677453759876
17 1.6477723308300007 1.6444280477660922
18 1.6442274270541404 1.6447984682279391
19 1.6426674727490662 1.6459532967986146
20 1.6446301782407706 1.6445959933112704
21 1.6425594517726629 1.6432037924495233
22 1.6417763115508575 1.6420830323481470
23 1.6421008143481544 1.6424474033056864
24 1.6418382302028789 1.6433581336422192
25 1.6410741159407536 1.6418777431782392
26 1.6413590631956518 1.6416944630558798
27 1.6413716754548513 1.6417012586485802
28 1.6404636511380390 1.6411889946393787
29 1.6414074155065812 1.6409675425948607
30 1.6411131238750780 1.6398928552379204
31 1.6412678927491591 1.6384828728331879
32 1.6411465448656408 1.6393164449846356
33 1.6405012539004433 1.6386935612019242
34 1.6400030204525018 1.6402842582213240
35 1.6407679406839151 1.6395679321735903
36 1.6409074243409953 1.6412973777163691
37 1.6390751635982632 1.6400217584460048
38 1.6362369016942591 1.6385145654464968
39 1.6387420517194791 1.6398973027915031
40 1.6382418681597564 1.6393255386523704
41 1.6390236541198726 1.6399416595857925
42 1.6393395788632397 1.6389413063327976
43 1.6385441597321109 1.6387693119097422
44 1.6381117452804566 1.6396963312395789
45 1.6391936578770043 1.6394725371613366
46 1.6387390997710991 1.6389686773916861
47 1.6385334040932056 1.6376447476354012
48 1.6385213531002449 1.6404297256283213
49 1.6363117674427325 1.6379337333066193
50 1.6355917645546629 1.6371121707937466
51 1.6365065406002663 1.6365327634248967
52 1.6361233620388305 1.6379993654141540
53 1.6353462549243385 1.6373726172851708
54 1.6373602019490299 1.6373852569073186
55 1.6373457258633268 1.6379563399453818
56 1.6382095901102331 1.6385823408732596
57 1.6385582417332880 1.6395183971722089
58 1.6391687102537436 1.6394396038543995
59 1.6405685566148323 1.6404445013258231
60 1.6392827416638438 1.6398461799098873
61 1.6384436469743253 1.6395914630494444
62 1.6400183634942305 1.6407011055828213
63 1.6393701538548022 1.6405725510532427
64 1.6397325332187067 1.6396236069283068
65 1.6388043842026530 1.6397762182563185
66 1.6380577923356843 1.6396203015513275
67 1.6395630859644470 1.6373877495804543
68 1.6394353501688865 1.6362074424279625
69 1.6399703765351841 1.6379325871851298
70 1.6409537123559597 1.6386361607974642
71 1.6397795654553822 1.6387626447305170
72 1.6415203549095470 1.6384557843857348
73 1.6387426042340640 1.6371386683644069
74 1.6367856143847173 1.6373851571378175
75 1.6371776228758304 1.6381941957662978
76 1.6375652450336462 1.6374185089561049
77 1.6375070730517052 1.6362263900561764
78 1.6377975673972742 1.6393897394215979
79 1.6403831380817611 1.6379316679559557
80 1.6385784907825229 1.6351764374338080
81 1.6377531736054791 1.6357837839921794
82 1.6367274510013357 1.6374999703424817
83 1.6394861901298690 1.6377802905101706
84 1.6386157122991325 1.6387552091212119
85 1.6401304964948473 1.6395504259269937
86 1.6392720922409125 1.6374499326842737
87 1.6394654846313574 1.6379972112744154
88 1.6400169667471374 1.6389698269101050
89 1.6398191461651253 1.6407651492433797
90 1.6401013787613472 1.6395855045555425
91 1.6391632117053387 1.6387886668385345
92 1.6388844511232747 1.6374261674388884
