1.780000 0.792475 0.001018 1.004133 0.000849
1.800000 0.787238 0.001272 0.999433 0.000837
1.820000 0.786348 0.001008 0.995539 0.000881
1.840000 0.783374 0.001010 0.990359 0.000683
1.860000 0.779276 0.001047 0.985834 0.000752
1.880000 0.777555 0.001453 0.982041 0.000733
1.900000 0.774467 0.001063 0.978509 0.000732
1.920000 0.770566 0.001040 0.973923 0.000599
1.940000 0.770448 0.001152 0.969210 0.000688
