3.000000 0.643538 0.001527 0.991372 0.000980
3.100000 0.638368 0.001558 0.973427 0.001193
3.200000 0.634852 0.001326 0.957579 0.000740
3.300000 0.633357 0.001967 0.942380 0.001354
3.400000 0.633754 0.001370 0.927251 0.000972
3.500000 0.629274 0.001193 0.911963 0.001167
3.600000 0.627779 0.001197 0.897143 0.001099
3.700000 0.623746 0.001225 0.881381 0.001272
3.800000 0.624282 0.001521 0.868538 0.000911
3.900000 0.620767 0.001209 0.855953 0.000969
