3.000000 1.290585 0.003994 1.062386 0.001965
3.100000 1.303213 0.005592 1.048993 0.001708
3.200000 1.306647 0.005563 1.035902 0.001411
3.300000 1.305150 0.004246 1.021742 0.001618
3.400000 1.291979 0.005788 1.008149 0.001923
3.500000 1.290996 0.004239 0.995032 0.001415
3.600000 1.298949 0.004929 0.986839 0.001420
3.700000 1.282759 0.004162 0.969967 0.001584
3.800000 1.275234 0.006168 0.952771 0.001484
3.900000 1.285203 0.005140 0.947692 0.001725
