1.780000 1.195763 0.002415 1.012578 0.001106
1.800000 1.187875 0.002787 1.008847 0.001126
1.820000 1.187246 0.002209 1.003595 0.001252
1.840000 1.179756 0.002656 0.995854 0.001270
1.860000 1.175762 0.002380 0.991968 0.000835
1.880000 1.165575 0.002682 0.985580 0.001302
1.900000 1.167944 0.002527 0.982431 0.001005
1.920000 1.159806 0.002819 0.979636 0.001067
1.940000 1.157867 0.001932 0.973610 0.001223
