beta = 6.9

w clover x_0 =  3.4134005358978374  +-  0.0011941936556458706   w_0s =  0.7682998645959482  +-  0.00017137175857942494
w wilson x_0 =  3.1951022719453475  +-  0.002472839880924191   w_0s =  0.7436566942690978  +-  0.00028530976389795626
w symanzik x_0 =  3.1636805454791967  +-  0.0037333762365885604   w_0s =  0.7380407665802409  +-  0.0003500001553598702
w i_clover x_0 =  2.7150937980492307  +-  0.00280482497224214   w_0s =  0.7035839677695189  +-  0.0004850353014564685
s clover x_0 =  3.836359804352647  +-  0.0024883215674522787   w_0s =  0.7929467051646513  +-  0.00033819802356194363
s wilson x_0 =  3.50644486244226  +-  0.0015242127425839254   w_0s =  0.7566669356570744  +-  0.00022244528986419394
s symanzik x_0 =  3.3876362433273304  +-  0.0015802633507840161   w_0s =  0.7452258129088944  +-  0.00021134295534577303
s i_clover x_0 =  3.244140585599664  +-  0.0014045422746923157   w_0s =  0.7341535190351784  +-  0.00020078679575186753
z clover x_0 =  3.7856298951559593  +-  0.0022465096216888808   w_0s =  0.782543097490624  +-  0.0003058874187808743
z wilson x_0 =  3.5787827663656686  +-  0.0018063320854617398   w_0s =  0.754058749153812  +-  0.0002501083599485043
z symanzik x_0 =  3.534315957258201  +-  0.0018814798733484664   w_0s =  0.7465557233930565  +-  0.00024714255610441555
z i_clover x_0 =  3.186601242915023  +-  0.0013662014853931227   w_0s =  0.7236439212226987  +-  0.00022107809803055791


beta = 7.0

w clover x_0 =  3.4491769542329713  +-  0.0019514407913470543   w_0s =  0.8531952394546025  +-  0.00021696802435087088
w wilson x_0 =  3.39981854114749  +-  0.002658234079549485   w_0s =  0.842513920355926  +-  0.00025805846136526487
w symanzik x_0 =  3.4320415835124116  +-  0.003010213832780672   w_0s =  0.8416376196776185  +-  0.0002601760400730976
w i_clover x_0 =  2.9298058175851516  +-  0.004061126631946422   w_0s =  0.8017497893391703  +-  0.0005462790400299138
s clover x_0 =  3.7854944568679763  +-  0.0031510338784252892   w_0s =  0.8717302774257975  +-  0.00031031913006666033
s wilson x_0 =  3.526553365374414  +-  0.002340128357231927   w_0s =  0.8414052299298694  +-  0.00022800483678722536
s symanzik x_0 =  3.437935755263506  +-  0.0024433172028220764   w_0s =  0.8320681103227093  +-  0.000243270332175552
s i_clover x_0 =  3.3161804188434365  +-  0.0023300554671424993   w_0s =  0.8213743862238669  +-  0.000278821841057203
z clover x_0 =  3.751065225455491  +-  0.002909467713716096   w_0s =  0.8635271184730015  +-  0.00028919271497454096
z wilson x_0 =  3.585670304971793  +-  0.002560076087004251   w_0s =  0.8400298394528813  +-  0.0002351892880294353
z symanzik x_0 =  3.5479297850238076  +-  0.002616988625027464   w_0s =  0.8338015848247295  +-  0.00023284492739103295
z i_clover x_0 =  3.2904886772200888  +-  0.0023420697545951568   w_0s =  0.8144062834557851  +-  0.0002908701806078518


beta = 7.1

w clover x_0 =  3.4799813773219457  +-  0.002044008025537869   w_0s =  0.9480670560726914  +-  0.00038014259106837326
w wilson x_0 =  3.4325247558922287  +-  0.0029855815715955714   w_0s =  0.9388730803647293  +-  0.00038640956668688036
w symanzik x_0 =  3.4422102992989703  +-  0.0033638607574161023   w_0s =  0.9374927169817454  +-  0.0003981629094902959
w i_clover x_0 =  3.1145090757591207  +-  0.004346602465606109   w_0s =  0.9075174298301963  +-  0.00042610023658427464
s clover x_0 =  3.7312257657683365  +-  0.002590798098268211   w_0s =  0.960884683605856  +-  0.0005183831704115015
s wilson x_0 =  3.5211849919911784  +-  0.0023178319980952933   w_0s =  0.934184591605408  +-  0.00040379814670336167
s symanzik x_0 =  3.4492501802264  +-  0.002634156259884527   w_0s =  0.9258448917631169  +-  0.00038388681775612383
s i_clover x_0 =  3.3686970223833863  +-  0.0026646345242131047   w_0s =  0.9177773646985549  +-  0.0003596065493201385
z clover x_0 =  3.70879058140496  +-  0.002361036308787029   w_0s =  0.954702606881018  +-  0.0004982608684928698
z wilson x_0 =  3.5569535611683345  +-  0.002338073761194436   w_0s =  0.9330168297499765  +-  0.0004166889175861653
z symanzik x_0 =  3.5142460235121376  +-  0.0025515825941698853   w_0s =  0.9268297069376622  +-  0.0004025072391027282
z i_clover x_0 =  3.362792228081755  +-  0.0026651267473336757   w_0s =  0.9134524048368181  +-  0.00036381193267618603


beta = 7.2

w clover x_0 =  3.507210941921337  +-  0.0029871670853563745   w_0s =  1.050322450016575  +-  0.0005397955668116727
w wilson x_0 =  3.4337848837692295  +-  0.0035294182607369445   w_0s =  1.0391103478161983  +-  0.000547837618523552
w symanzik x_0 =  3.4206346370025824  +-  0.00381805601119439   w_0s =  1.036420110608497  +-  0.0005540778283729951
w i_clover x_0 =  3.243461537647744  +-  0.00372367046480993   w_0s =  1.017407249180273  +-  0.0006900903226976466
s clover x_0 =  3.695590840336135  +-  0.0034270057994943504   w_0s =  1.058741588995931  +-  0.0006471155125804337
s wilson x_0 =  3.522244333310561  +-  0.003316668718357926   w_0s =  1.0347107847399908  +-  0.0005515869084888466
s symanzik x_0 =  3.46412218689722  +-  0.0033740995966495576   w_0s =  1.0270859848973108  +-  0.000554360805675775
s i_clover x_0 =  3.4134123600003594  +-  0.0031206981808091713   w_0s =  1.0214940541397337  +-  0.000546543637554411
z clover x_0 =  3.680410030078513  +-  0.0033265235360002295   w_0s =  1.054082484314327  +-  0.0006313956244255935
z wilson x_0 =  3.5420758986459657  +-  0.0033351396500220245   w_0s =  1.0336126400601964  +-  0.0005534113645931371
z symanzik x_0 =  3.4991255266495376  +-  0.0034080979801403674   w_0s =  1.02745422136796  +-  0.0005433476723619655
z i_clover x_0 =  3.4152702124345105  +-  0.0031220221684935224   w_0s =  1.0188762304808594  +-  0.0005477853776665762


beta = 7.3

w clover x_0 =  3.518511346441264  +-  0.0039489305192097635   w_0s =  1.1600467927736775  +-  0.0007026706903092121
w wilson x_0 =  3.436127264577217  +-  0.004652295008399225   w_0s =  1.1475705276534374  +-  0.0006678255322388833
w symanzik x_0 =  3.413999619514138  +-  0.0049910672036328095   w_0s =  1.1440852194320232  +-  0.000666381001456646
w i_clover x_0 =  3.3183686633026035  +-  0.005205232363275827   w_0s =  1.1326928093977053  +-  0.0007091320346099024
s clover x_0 =  3.6650099705612904  +-  0.004330504566249805   w_0s =  1.1651038226048929  +-  0.0008683942505167061
s wilson x_0 =  3.520759469048413  +-  0.0040949985599160596   w_0s =  1.1437021895536819  +-  0.0007283130666123272
s symanzik x_0 =  3.471755578175707  +-  0.0042657945124546515   w_0s =  1.1368633434306816  +-  0.0007014998806160917
s i_clover x_0 =  3.4395536242644136  +-  0.0042624799526399205   w_0s =  1.132989585558516  +-  0.0006735879504917304
z clover x_0 =  3.6549812961950185  +-  0.0042617786714562325   w_0s =  1.161656080843276  +-  0.0008430127992936009
z wilson x_0 =  3.533867422227776  +-  0.004178543529213818   w_0s =  1.1429042921502595  +-  0.0007272068692757396
z symanzik x_0 =  3.494947154363669  +-  0.0043397448012273175   w_0s =  1.1370999316126542  +-  0.0007024371598514471
z i_clover x_0 =  3.4448230902608454  +-  0.004246211563208588   w_0s =  1.1314826694971882  +-  0.0006677050783187579
