beta = 6.9

w clover x_0 =  1.7943091516417617  +-  0.0011423383527013864   w_0s =  0.8972550050577073  +-  0.0002959754959333682
w wilson x_0 =  1.797354933706832  +-  0.001635405547673515   w_0s =  0.8883012377791852  +-  0.0003167069929589112
w symanzik x_0 =  1.8192729379521453  +-  0.0016472624824102767   w_0s =  0.8861270324382318  +-  0.0002618487988348666
s clover x_0 =  1.9196517703575047  +-  0.001197946308219814   w_0s =  0.9033509761866585  +-  0.00026924000206509686
s wilson x_0 =  1.8259250634358946  +-  0.0011192777885863866   w_0s =  0.8810239055629548  +-  0.00023102169123926915
s symanzik x_0 =  1.7953852968706876  +-  0.0014368016955500396   w_0s =  0.8744313846421402  +-  0.0003242747771965485
z clover x_0 =  1.906760106660925  +-  0.0010659876405525106   w_0s =  0.8966389738932815  +-  0.00023188737490644322
z i_clover x_0 =  1.7408483767171166  +-  0.0017425522963063402   w_0s =  0.8635326866001947  +-  0.0004803750706289983
z wilson x_0 =  1.849255063128238  +-  0.001044265723477075   w_0s =  0.8777191859955188  +-  0.00018532588813677294
z symanzik x_0 =  1.8374493090934139  +-  0.0011667821693253845   w_0s =  0.8723763182928584  +-  0.0002081994845479919


beta = 7.0

w clover x_0 =  1.8090538536851468  +-  0.0011073873818080186   w_0s =  0.9979010356761409  +-  0.00036827098237957154
w wilson x_0 =  1.795951805472555  +-  0.001574078209742289   w_0s =  0.989165259096102  +-  0.0004340903825756716
w symanzik x_0 =  1.8008635591960005  +-  0.0016617261478415687   w_0s =  0.9869152234825453  +-  0.00041468407161901163
s clover x_0 =  1.9018569083746297  +-  0.0014405483700328722   w_0s =  0.9999298603912379  +-  0.00025097493140264885
s wilson x_0 =  1.8241455832007003  +-  0.0010553556368923741   w_0s =  0.9805960354711118  +-  0.0003195561765771962
s symanzik x_0 =  1.7985826819894892  +-  0.0014159255780666804   w_0s =  0.9747870607016177  +-  0.0004375519115314065
z clover x_0 =  1.8935642337566942  +-  0.0012823509377936817   w_0s =  0.9948467174133924  +-  0.00022962694145425524
z i_clover x_0 =  1.7683013937666636  +-  0.0017163570312408976   w_0s =  0.9673210620549627  +-  0.0005735258021312904
z wilson x_0 =  1.8370928467979557  +-  0.0009730345516443202   w_0s =  0.9780869168254795  +-  0.0002638903576128397
z symanzik x_0 =  1.8214821224252575  +-  0.0011516880480056755   w_0s =  0.9732073208708243  +-  0.00032506565400668977

beta = 7.1

w clover x_0 =  1.8163085978173328  +-  0.0018003035339024902   w_0s =  1.1072741016675145  +-  0.0005640160154725724
w wilson x_0 =  1.7891682428802127  +-  0.002746040982761126   w_0s =  1.097989831340452  +-  0.0006885478618836763
w symanzik x_0 =  1.783984001640651  +-  0.0030052706859535535   w_0s =  1.0954301006261846  +-  0.0007292200465546083
s clover x_0 =  1.8884518149600837  +-  0.0012413538107159188   w_0s =  1.106540534623687  +-  0.0004855110664729099
s wilson x_0 =  1.8222542561775064  +-  0.0016956910058781292   w_0s =  1.0895056212330743  +-  0.000550756657129663
s symanzik x_0 =  1.8001335862993322  +-  0.002247633960616147   w_0s =  1.084253534538435  +-  0.000647721931237253
z clover x_0 =  1.8828285355811225  +-  0.001190994966193222   w_0s =  1.1027389298076755  +-  0.00047822584474875953
z i_clover x_0 =  1.7832469857855984  +-  0.00252821465107728   w_0s =  1.079157886705987  +-  0.0007114322353101693
z wilson x_0 =  1.8298079862189358  +-  0.0015848036957912806   w_0s =  1.0876338103109793  +-  0.0005230329071848895
z symanzik x_0 =  1.813445426719312  +-  0.0019836946249169127   w_0s =  1.0830874278183802  +-  0.0005868606858617705

beta = 7.2

w clover x_0 =  1.824604723401804  +-  0.0008648800617972819   w_0s =  1.222045499449909  +-  0.00042018804990836536
w wilson x_0 =  1.7939331744348546  +-  0.0014049620745602647   w_0s =  1.2123966663020904  +-  0.00045141333969926677
w symanzik x_0 =  1.7853442757543303  +-  0.0016479195825517157   w_0s =  1.2095875926358963  +-  0.00047057620667666775
s clover x_0 =  1.8791464286236514  +-  0.0009362393841413554   w_0s =  1.2196367240856765  +-  0.0005143859879173822
s wilson x_0 =  1.8254389555735266  +-  0.0009087587046475087   w_0s =  1.2044330767940048  +-  0.00042195738508083136
s symanzik x_0 =  1.8075072492540798  +-  0.0011038399522979342   w_0s =  1.1996950950790757  +-  0.00043276563884957366
z clover x_0 =  1.8755123273247842  +-  0.0009156781053850067   w_0s =  1.2168496127043185  +-  0.0005058913736415041
z i_clover x_0 =  1.7979634953165806  +-  0.0011850721956515385   w_0s =  1.196270537693744  +-  0.000449576047585458
z wilson x_0 =  1.8303845542990085  +-  0.0008886400990185706   w_0s =  1.20317039855022  +-  0.00042609644124426394
z symanzik x_0 =  1.8159867695268523  +-  0.0010317538798692051   w_0s =  1.1989756517208887  +-  0.0004274658635156391

beta = 7.3

w clover x_0 =  1.8278215595657143  +-  0.0011471907332138568   w_0s =  1.3453750533204198  +-  0.0003852308063970062
w wilson x_0 =  1.7984464922838341  +-  0.001323441507080572   w_0s =  1.3357831810584748  +-  0.0004792135627379163
w symanzik x_0 =  1.789438126317058  +-  0.001443947776619404   w_0s =  1.3328957156470904  +-  0.0005165760928709254
s clover x_0 =  1.8703271403864659  +-  0.0013458672587676837   w_0s =  1.3420829376163776  +-  0.00037030438448588867
s wilson x_0 =  1.8262724251528524  +-  0.001199380532325298   w_0s =  1.328225254959491  +-  0.0004126332479386285
s symanzik x_0 =  1.8114589101134253  +-  0.001249922871048539   w_0s =  1.3238480722919341  +-  0.0004536697342580527
