3.906250E-03 2.933307E-10 1.523136E-08 2.032458E-10 2.477412E-08 3.946121E-09 3.000648E-09
5.524270E-03 1.210129E-09 4.402441E-08 8.069266E-10 7.036449E-08 9.002213E-09 1.491233E-08
7.812500E-03 5.035968E-09 1.314632E-07 3.402469E-09 2.006632E-07 6.961589E-09 8.362738E-08
1.104854E-02 2.057165E-08 4.333285E-07 1.603290E-08 5.862070E-07 1.289952E-07 5.625241E-07
1.562500E-02 7.609543E-08 2.127070E-06 7.603508E-08 2.126576E-06 1.848018E-06 4.721475E-06
3.125000E-02 1.743793E-01 8.411622E-01 5.752662E-03 4.511872E-01 2.558852E-01 2.817711E-01
