0 0.254828 0.000212 0.232011 0.000199 0.212952 0.000257 0.169906 0.000105 0.127608 0.000226 0.063787 0.000137 0.032516 0.000031  
1 0.303829 0.000910 0.265195 0.001180 0.233496 0.000677 0.177234 0.000245 0.128894 0.000262 0.063857 0.000152 0.032494 0.000065
2 0.306212 0.000347 0.278363 0.000305 0.256014 0.000335 0.206027 0.000185 0.155837 0.000446 0.078714 0.000191 0.040082 0.000062
3 0.345491 0.001145 0.304943 0.001198 0.272874 0.000614 0.211509 0.000355 0.157190 0.000584 0.078474 0.000498 0.040085 0.000140
4 0.346104 0.000993 0.317399 0.000653 0.292984 0.000698 0.236532 0.000598 0.179089 0.000827 0.090086 0.000324 0.046125 0.000140
5 0.382141 0.001334 0.340188 0.001928 0.304980 0.001488 0.241196 0.000865 0.178349 0.001111 0.089761 0.000678 0.045937 0.000291
6 0.382896 0.001643 0.350467 0.001881 0.324222 0.001685 0.263395 0.000609 0.198701 0.000972 0.100386 0.000585 0.051575 0.000287
7 0.414466 0.002500 0.371804 0.002518 0.336387 0.002496 0.268201 0.001308 0.199307 0.001479 0.099776 0.000989 0.052019 0.000584

