1.000000e-15 1.700228e-09
1.010000e-15 1.700228e-09
1.020100e-15 1.700228e-09
1.030301e-15 1.700228e-09
1.040604e-15 1.700228e-09
1.051010e-15 1.700228e-09
1.061520e-15 1.700228e-09
1.072135e-15 1.700228e-09
1.082857e-15 1.700228e-09
1.093685e-15 1.700228e-09
1.104622e-15 1.700228e-09
1.115668e-15 1.700228e-09
1.126825e-15 1.700228e-09
1.138093e-15 1.700228e-09
1.149474e-15 1.700228e-09
1.160969e-15 1.700228e-09
1.172579e-15 1.700228e-09
1.184304e-15 1.700228e-09
1.196147e-15 1.700228e-09
1.208109e-15 1.700228e-09
1.220190e-15 1.700228e-09
1.232392e-15 1.700228e-09
1.244716e-15 1.700228e-09
1.257163e-15 1.700228e-09
1.269735e-15 1.700228e-09
1.282432e-15 1.700228e-09
1.295256e-15 1.700228e-09
1.308209e-15 1.700228e-09
1.321291e-15 1.700228e-09
1.334504e-15 1.700228e-09
1.347849e-15 1.700228e-09
1.361327e-15 1.700228e-09
1.374941e-15 1.700228e-09
1.388690e-15 1.700228e-09
1.402577e-15 1.700228e-09
1.416603e-15 1.700228e-09
1.430769e-15 1.700228e-09
1.445076e-15 1.700228e-09
1.459527e-15 1.700228e-09
1.474123e-15 1.700228e-09
1.488864e-15 1.700228e-09
1.503752e-15 1.700228e-09
1.518790e-15 1.700228e-09
1.533978e-15 1.700228e-09
1.549318e-15 1.700228e-09
1.564811e-15 1.700228e-09
1.580459e-15 1.700228e-09
1.596263e-15 1.700228e-09
1.612226e-15 1.700228e-09
1.628348e-15 1.700228e-09
1.644632e-15 1.700228e-09
1.661078e-15 1.700228e-09
1.677689e-15 1.700228e-09
1.694466e-15 1.700228e-09
1.711410e-15 1.700228e-09
1.728525e-15 1.700228e-09
1.745810e-15 1.700228e-09
1.763268e-15 1.700228e-09
1.780901e-15 1.700228e-09
1.798710e-15 1.700228e-09
1.816697e-15 1.700228e-09
1.834864e-15 1.700228e-09
1.853212e-15 1.700228e-09
1.871744e-15 1.700228e-09
1.890462e-15 1.700228e-09
1.909366e-15 1.700228e-09
1.928460e-15 1.700228e-09
1.947745e-15 1.700228e-09
1.967222e-15 1.700228e-09
1.986894e-15 1.700228e-09
2.006763e-15 1.700228e-09
2.026831e-15 1.700228e-09
2.047099e-15 1.700228e-09
2.067570e-15 1.700228e-09
2.088246e-15 1.700228e-09
2.109128e-15 1.700228e-09
2.130220e-15 1.700228e-09
2.151522e-15 1.700228e-09
2.173037e-15 1.700228e-09
2.194768e-15 1.700228e-09
2.216715e-15 1.700228e-09
2.238882e-15 1.700228e-09
2.261271e-15 1.700228e-09
2.283884e-15 1.700228e-09
2.306723e-15 1.700228e-09
2.329790e-15 1.700228e-09
2.353088e-15 1.700228e-09
2.376619e-15 1.700228e-09
2.400385e-15 1.700228e-09
2.424389e-15 1.700228e-09
2.448633e-15 1.700228e-09
2.473119e-15 1.700228e-09
2.497850e-15 1.700228e-09
2.522829e-15 1.700228e-09
2.548057e-15 1.700228e-09
2.573538e-15 1.700228e-09
2.599273e-15 1.700228e-09
2.625266e-15 1.700228e-09
2.651518e-15 1.700228e-09
2.678033e-15 1.700228e-09
2.704814e-15 1.700228e-09
2.731862e-15 1.700228e-09
2.759181e-15 1.700228e-09
2.786772e-15 1.700228e-09
2.814640e-15 1.700228e-09
2.842787e-15 1.700228e-09
2.871214e-15 1.700228e-09
2.899927e-15 1.700228e-09
2.928926e-15 1.700228e-09
2.958215e-15 1.700228e-09
2.987797e-15 1.700228e-09
3.017675e-15 1.700228e-09
3.047852e-15 1.700228e-09
3.078330e-15 1.700228e-09
3.109114e-15 1.700228e-09
3.140205e-15 1.700228e-09
3.171607e-15 1.700228e-09
3.203323e-15 1.700228e-09
3.235356e-15 1.700228e-09
3.267710e-15 1.700228e-09
3.300387e-15 1.700228e-09
3.333391e-15 1.700228e-09
3.366725e-15 1.700228e-09
3.400392e-15 1.700228e-09
3.434396e-15 1.700228e-09
3.468740e-15 1.700228e-09
3.503427e-15 1.700228e-09
3.538461e-15 1.700228e-09
3.573846e-15 1.700228e-09
3.609585e-15 1.700228e-09
3.645680e-15 1.700228e-09
3.682137e-15 1.700228e-09
3.718959e-15 1.700228e-09
3.756148e-15 1.700228e-09
3.793710e-15 1.700228e-09
3.831647e-15 1.700228e-09
3.869963e-15 1.700228e-09
3.908663e-15 1.700228e-09
3.947749e-15 1.700228e-09
3.987227e-15 1.700228e-09
4.027099e-15 1.700228e-09
4.067370e-15 1.700228e-09
4.108044e-15 1.700228e-09
4.149124e-15 1.700228e-09
4.190616e-15 1.700228e-09
4.232522e-15 1.700228e-09
4.274847e-15 1.700228e-09
4.317595e-15 1.700228e-09
4.360771e-15 1.700228e-09
4.404379e-15 1.700228e-09
4.448423e-15 1.700228e-09
4.492907e-15 1.700228e-09
4.537836e-15 1.700228e-09
4.583215e-15 1.700228e-09
4.629047e-15 1.700228e-09
4.675337e-15 1.700228e-09
4.722091e-15 1.700228e-09
4.769311e-15 1.700228e-09
4.817005e-15 1.700228e-09
4.865175e-15 1.700228e-09
4.913826e-15 1.700228e-09
4.962965e-15 1.700228e-09
5.012594e-15 1.700228e-09
5.062720e-15 1.700228e-09
5.113347e-15 1.700228e-09
